0,51925,
0,52747,
0,52764,
0,52977,
0,52985,
0,53080,
0,53236,
0,53237,
0,53298,
0,53428,
0,53701,
0,53707,
0,53719,
0,53781,
0,53875,
0,53893,
0,53917,
0,54032,
0,54033,
0,54164,
0,54165,
0,54249,
0,54361,
0,54422,
0,54538,
0,54629,
0,54681,
0,54694,
0,54707,
0,54744,
0,54781,
0,54836,
0,54853,
0,54926,
0,55000,
0,55027,
0,55050,
0,55060,
0,55067,
0,55069,
0,55083,
0,55128,
0,55173,
0,55181,
0,55233,
0,55233,
0,55252,
0,55255,
0,55268,
0,55337,
0,55345,
0,55347,
0,55350,
0,55356,
0,55369,
0,55386,
0,55390,
0,55404,
0,55415,
0,55427,
0,55436,
0,55451,
0,55457,
0,55462,
0,55488,
0,55498,
0,55548,
0,55565,
0,55584,
0,55587,
0,55591,
0,55595,
0,55603,
0,55613,
0,55618,
0,58297,
0,56469,
0,56682,
0,59459,
0,59495,
0,55637,
0,57339,
0,56712,
0,57744,
0,56725,
0,55763,
0,56699,
0,58766,
0,58102,
0,56517,
0,59550,
0,59087,
0,56604,
0,58439,
0,59847,
0,59607,
0,56831,
0,58631,
0,59778,
0,59142,
1,46599,
1,48314,
1,48560,
1,48950,
1,49134,
1,49865,
1,50060,
1,50088,
1,50292,
1,50295,
1,50300,
1,50384,
1,50486,
1,50630,
1,50750,
1,50970,
1,51064,
1,51107,
1,51143,
1,51244,
1,51414,
1,51511,
1,51534,
1,51566,
1,51597,
1,51600,
1,51608,
1,51678,
1,51682,
1,51701,
1,51770,
1,51773,
1,51776,
1,51821,
1,51826,
1,51871,
1,51925,
1,52019,
1,52114,
1,52123,
1,52146,
1,52289,
1,52308,
1,52356,
1,52392,
1,52399,
1,52413,
1,52418,
1,52420,
1,52488,
1,52667,
1,52706,
1,52747,
1,52764,
1,52771,
1,52776,
1,52823,
1,52851,
1,52889,
1,52892,
1,52914,
1,52934,
1,52951,
1,52969,
1,52977,
1,52985,
1,53036,
1,53046,
1,53077,
1,53080,
1,53081,
1,53098,
1,53099,
1,53134,
1,53168,
1,58595,
1,54712,
1,53243,
1,54181,
1,56617,
1,57189,
1,61092,
1,56308,
1,56469,
1,56362,
1,56268,
1,61574,
1,59808,
1,55637,
1,59712,
1,55488,
1,59550,
1,55457,
1,58439,
1,55371,
1,56299,
1,58320,
1,54151,
1,53377,
1,59647,
2,43394,
2,44862,
2,45252,
2,45687,
2,46306,
2,46550,
2,46581,
2,46599,
2,46663,
2,46983,
2,47324,
2,47388,
2,47620,
2,47621,
2,47717,
2,47816,
2,47879,
2,48022,
2,48288,
2,48314,
2,48417,
2,48452,
2,48494,
2,48560,
2,48728,
2,48762,
2,48876,
2,48894,
2,48935,
2,48950,
2,48961,
