39,17368,
39,17460,
39,17717,
39,17736,
39,17738,
39,17834,
39,17907,
39,17940,
39,17954,
39,18006,
39,18012,
39,18027,
39,18040,
39,18113,
39,18163,
39,18204,
39,18239,
39,18259,
39,18269,
39,18297,
39,18297,
39,18311,
39,18313,
39,18335,
39,18338,
39,18343,
39,18353,
39,18355,
39,18367,
39,18381,
39,18385,
39,18387,
39,18397,
39,18398,
39,18405,
39,18412,
39,18418,
39,18426,
39,18432,
39,18432,
39,18432,
39,18433,
39,18433,
39,18438,
39,18456,
39,18462,
39,18467,
39,18467,
39,18475,
39,18483,
39,18493,
39,18509,
39,18512,
39,18515,
39,18515,
39,18520,
39,18525,
39,18526,
39,18532,
39,18541,
39,18545,
39,18555,
39,18565,
39,18566,
39,18572,
39,18579,
39,18585,
39,18589,
39,18599,
39,18606,
39,18608,
39,18611,
39,18618,
39,18627,
39,18629,
39,19031,
39,21334,
39,40080,
39,19795,
39,46670,
39,37400,
39,41458,
39,49403,
39,41662,
39,41337,
39,37565,
39,41369,
39,47797,
39,42099,
39,42067,
39,41398,
39,37123,
39,38431,
39,39311,
39,57484,
39,39693,
39,38805,
39,39948,
39,23148,
39,36968,
