0,54793,
1,51688,
2,50458,
3,49638,
4,49002,
5,47157,
6,44167,
7,43872,
8,43227,
9,40271,
10,39986,
11,37259,
12,37810,
13,37721,
14,37061,
15,36664,
16,35348,
17,34589,
18,34174,
19,34599,
20,34269,
21,33528,
22,33456,
23,33070,
24,32421,
25,30204,
26,30758,
27,31650,
28,30699,
29,32394,
30,30576,
31,31065,
32,31302,
33,31515,
34,28183,
35,29196,
36,28965,
37,28481,
38,28519,
39,27132,
40,27634,
41,27940,
42,29148,
43,30520,
44,29891,
45,29187,
46,28192,
47,29965,
48,27498,
49,25952,
50,25373,
51,26882,
52,28843,
53,29681,
54,32093,
55,29821,
56,29329,
57,27031,
58,25318,
59,26467,
60,25072,
61,25054,
62,25114,
63,25870,
64,26370,
65,25675,
66,27411,
67,27480,
68,27503,
69,27553,
70,25890,
71,27718,
72,29555,
73,29046,
74,28584,
75,28311,
76,30249,
77,31069,
78,31776,
79,30494,
80,30262,
81,27698,
82,28554,
83,28803,
84,29329,
85,29021,
86,29175,
87,31037,
88,31648,
89,32545,
90,30843,
91,30123,
92,29821,
93,28078,
94,27577,
95,26533,
96,25914,
97,27770,
98,28644,
99,28153,
100,29277,
101,28301,
102,28107,
103,27516,
104,28537,
105,27066,
106,27338,
107,27819,
108,27078,
109,28304,
110,28730,
111,28504,
112,30021,
113,27033,
114,27179,
115,28096,
116,28283,
117,27602,
118,28498,
119,27877,
120,28071,
121,26490,
122,25580,
123,26282,
124,25680,
125,25573,
126,26662,
127,25583,
128,25940,
129,25880,
130,26747,
131,26756,
132,25560,
133,25128,
134,24838,
135,26286,
136,26683,
137,26115,
138,25967,
139,25660,
140,25808,
141,25901,
142,27121,
143,25445,
144,25200,
145,24095,
146,23556,
147,24011,
148,24019,
149,26269,
150,24497,
151,23844,
152,24305,
153,23243,
154,23419,
155,23396,
156,22370,
157,22708,
158,21247,
159,21021,
160,20919,
161,21876,
162,23107,
163,24680,
164,24707,
165,24922,
166,24585,
167,24457,
168,23342,
169,24440,
170,25282,
171,24780,
172,24860,
173,23217,
174,25694,
175,27777,
176,28216,
177,26670,
178,28276,
179,29577,
180,27125,
181,26769,
182,26999,
183,25510,
184,26065,
185,27005,
186,25052,
187,23530,
188,23271,
189,24091,
190,26180,
191,24775,
192,26923,
193,26896,
194,25418,
195,25493,
196,27070,
197,27036,
198,26905,
199,26498,
200,26942,
201,25306,
202,25142,
203,26767,
204,27222,
205,26295,
206,26913,
207,28166,
208,28450,
209,28414,
210,27351,
211,27156,
212,26967,
213,29632,
214,29577,
215,27855,
216,28481,
217,30684,
218,28554,
219,29082,
220,28370,
221,28342,
222,26992,
223,26747,
224,29380,
225,30749,
226,28257,
227,29903,
228,28561,
229,26629,
230,26419,
231,28605,
232,32650,
233,33903,
234,32712,
235,29463,
236,28682,
237,26262,
238,26365,
239,28905,
240,29055,
241,30082,
242,28665,
243,27223,
244,27423,
245,26614,
246,27581,
247,27836,
248,27270,
249,30112,
250,31304,
251,31596,
252,31614,
253,31185,
254,30893,
255,31945,
256,30294,
257,29277,
258,28235,
259,28710,
260,31173,
261,34138,
262,32492,
263,32214,
264,32608,
265,31144,
266,30504,
267,30884,
268,30436,
269,26895,
270,26962,
271,27913,
272,27677,
273,27599,
274,29098,
275,30002,
276,28868,
277,27814,
278,27179,
279,30493,
280,31218,
281,29335,
282,31007,
283,29736,
284,30371,
285,29336,
286,29421,
287,28165,
288,28307,
289,28340,
290,28571,
291,27563,
292,26902,
293,27566,
294,27289,
295,28794,
296,30110,
297,29113,
298,30671,
299,30428,
300,32426,
301,33139,
302,31677,
303,32033,
304,31320,
305,30174,
306,30041,
307,29461,
308,27424,
309,28305,
310,29383,
311,28552,
312,28930,
313,30420,
314,30412,
315,29511,
316,29722,
317,29093,
318,28588,
319,29220,
320,28438,
321,27584,
322,26244,
323,26124,
324,27877,
325,25497,
326,24623,
327,24230,
328,25536,
329,26364,
330,28871,
331,28526,
332,29365,
333,29982,
334,28390,
335,23816,
336,26364,
337,28372,
338,27520,
339,27816,
340,26802,
341,26838,
342,27928,
343,28022,
344,28440,
345,30174,
346,32200,
347,31544,
348,29918,
349,29895,
350,27866,
351,26252,
352,26952,
353,25955,
354,25814,
355,25189,
356,24405,
357,25404,
358,27643,
359,25088,
360,25458,
361,26981,
362,27593,
363,27351,
364,27537,
365,25063,
366,26496,
367,27633,
368,27258,
369,26202,
370,26527,
371,25151,
372,27253,
373,30152,
374,32392,
375,30642,
376,26041,
377,27392,
378,27106,
379,28676,
380,28057,
381,28425,
382,28473,
383,28432,
384,26571,
385,26507,
386,27443,
387,25817,
388,26651,
389,27307,
390,27470,
391,28476,
392,28991,
393,25745,
394,27408,
395,29145,
396,28049,
397,28014,
398,30125,
399,32232,
400,30686,
401,29732,
402,28631,
403,29546,
404,28616,
405,27194,
406,26535,
407,27568,
408,29813,
409,30152,
410,29416,
411,31084,
412,29648,
413,30858,
414,32351,
415,31460,
416,29993,
417,31034,
418,31085,
419,31338,
420,30210,
421,31447,
422,32404,
423,32790,
424,33379,
425,33698,
426,32393,
427,31426,
428,30009,
429,29363,
430,28922,
431,27745,
432,30566,
433,30096,
434,28878,
435,28249,
436,29495,
437,30328,
438,30357,
439,32484,
440,31187,
441,31254,
442,32015,
443,31808,
444,32380,
445,33215,
446,33427,
447,33437,
448,34458,
449,35807,
450,34983,
451,33526,
452,33232,
453,32735,
454,34183,
455,34342,
456,32190,
457,32807,
458,32399,
459,32839,
460,31157,
461,32710,
462,33369,
463,33329,
464,32269,
465,31866,
466,30710,
467,30947,
468,30441,
469,28280,
470,28450,
471,25879,
472,25164,
473,26841,
474,27158,
475,27898,
476,27668,
477,26707,
478,29280,
479,30533,
480,31841,
481,32020,
482,31201,
483,30053,
484,28747,
485,29043,
486,27489,
487,27795,
488,29737,
489,26006,
490,26335,
491,26909,
492,28463,
493,27776,
494,28775,
495,27789,
496,27513,
497,27809,
498,28693,
499,29720,
